"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.85180135129859e-75,1.22011109998711,0.833,0.487,5.86729610016172e-71,"19","Zfp804a"
1.41997809016037e-72,1.21793323065726,0.938,0.756,2.92146292269594e-68,"19","Pde4d"
5.79768571190202e-72,1.46692889146421,0.682,0.333,1.19281585836672e-67,"19","Tox"
1.23371891007857e-69,2.19506358104645,0.264,0.064,2.53825328559565e-65,"19","Samd5"
3.26096554817612e-69,2.44151095790846,0.276,0.07,6.70911051881754e-65,"19","Adamts6"
5.39499827810174e-68,1.63884671977421,0.48,0.182,1.10996694573665e-63,"19","Tmem132d"
5.66668585413084e-65,1.28792352413913,0.664,0.326,1.16586394762888e-60,"19","Fstl5"
6.52241305660254e-62,1.38790551988031,0.625,0.305,1.34192126226541e-57,"19","Cdh7"
6.33233498159782e-60,2.31359262037715,0.2,0.044,1.30281459911393e-55,"19","Lncenc1"
9.54232787995892e-52,1.72760029533044,0.404,0.161,1.96323853802275e-47,"19","March3"
1.36894924707741e-48,1.04909954232542,0.699,0.429,2.81647618093706e-44,"19","Il1rapl2"
5.81283188103212e-42,1.20281585677063,0.579,0.322,1.19593203120355e-37,"19","Sphkap"
6.54555778332846e-42,1.29800176165678,0.4,0.171,1.346683058342e-37,"19","Olfm3"
1.35803020068308e-40,1.09733810078901,0.526,0.263,2.79401133488537e-36,"19","Plcxd3"
3.26272813245734e-40,1.08887691011605,0.633,0.371,6.71273685971772e-36,"19","Nrp1"
2.2499217706786e-39,2.74410650751266,0.082,0.013,4.62898905099414e-35,"19","Vangl1"
1.70570224718035e-35,2.62156098722071,0.101,0.02,3.50931180334886e-31,"19","Gpr149"
9.84590007651928e-34,1.71813012930832,0.212,0.07,2.02569548174308e-29,"19","Cntnap3"
6.73602223121955e-32,1.79195629185058,0.157,0.044,1.38586921385111e-27,"19","Plch1"
3.25093315247438e-31,2.01716872550525,0.216,0.077,6.6884698679008e-27,"19","Stk31"
1.07449703092315e-30,1.02752541542244,0.553,0.326,2.21067019142129e-26,"19","Pard3"
1.58970996474154e-30,1.87060153488528,0.163,0.048,3.27066928145924e-26,"19","Styk1"
1.92573704135508e-27,1.33716960078562,0.287,0.124,3.96201138888395e-23,"19","St8sia6"
2.69997924430969e-26,1.26792745774529,0.315,0.145,5.55493729724276e-22,"19","Iqgap2"
1.33990690723051e-25,1.05426880019942,0.588,0.397,2.75672447093605e-21,"19","Cpne4"
1.57670968917871e-24,1.23526167513329,0.346,0.174,3.24392251451629e-20,"19","Zfhx4"
3.5839677255344e-24,1.68446466076199,0.173,0.061,7.37365519851447e-20,"19","Sash1"
2.00998974243458e-23,2.28765145447465,0.074,0.016,4.1353528960849e-19,"19","Apold1"
2.37398887847057e-22,1.27547166476284,0.2,0.078,4.88424471856534e-18,"19","Megf11"
6.28706490254687e-21,1.20160642691322,0.247,0.111,1.29350073304999e-16,"19","G630016G05Rik"
5.20676201468972e-20,1.05304457617402,0.318,0.164,1.07123921690226e-15,"19","Cnih3"
5.9096891942729e-20,1.25746733149722,0.258,0.122,1.21585945482971e-15,"19","Vgf"
0,3.96784695640034,0.73,0.095,0,"20","Sox6"
0,5.22185254750547,0.57,0.026,0,"20","Vcan"
0,4.92210818107068,0.526,0.025,0,"20","Matn4"
0,5.76104448585668,0.441,0.012,0,"20","Pdgfra"
0,5.52236857026093,0.43,0.021,0,"20","Bcas1"
0,4.3505998729184,0.411,0.034,0,"20","Abtb2"
0,4.30541767950066,0.392,0.031,0,"20","Ppfibp1"
0,4.14635207032149,0.383,0.03,0,"20","Olig1"
0,5.31838738393613,0.277,0.007,0,"20","Neu4"
0,6.14670669530959,0.27,0.005,0,"20","Gpr17"
0,5.55805214223665,0.225,0.005,0,"20","Cspg4"
9.32747566248632e-295,4.51177678127239,0.246,0.014,1.91903484279994e-290,"20","Prkcq"
7.84027651209794e-294,4.39358908001481,0.239,0.013,1.61305848959903e-289,"20","Olig2"
8.4564421341424e-287,4.15653817779985,0.333,0.027,1.73982840467846e-282,"20","Cd9"
2.29185077720766e-285,4.1940293901212,0.312,0.024,4.71525378902705e-281,"20","Gjc3"
2.89405992053044e-281,4.3357250056499,0.249,0.015,5.95423888049932e-277,"20","Rgcc"
7.78234277576384e-280,4.27102678983636,0.239,0.014,1.60113920268565e-275,"20","Sox10"
1.03281116192769e-274,4.70546285542039,0.178,0.007,2.12490568455003e-270,"20","Afap1l2"
3.76469147114359e-269,4.83021265562409,0.167,0.006,7.74547623273083e-265,"20","Shc4"
1.13088409863004e-267,4.51444519976263,0.359,0.034,2.32668094452145e-263,"20","Tns3"
2.05214705585416e-266,3.84203800241927,0.415,0.046,4.22208735271434e-262,"20","Arhgap31"
4.60975858238129e-265,4.56138956960034,0.185,0.008,9.48411730739128e-261,"20","C1ql1"
1.15121067052272e-257,4.23544588996404,0.352,0.034,2.36850083353345e-253,"20","Itpr2"
4.91088038521913e-230,5.070944530225,0.305,0.029,1.01036453045498e-225,"20","Tcf7l2"
1.14560051353885e-226,3.02489967597886,0.793,0.227,2.35695849655483e-222,"20","Ptprz1"
1.66827421492736e-220,5.84349834637432,0.169,0.009,3.43230736979154e-216,"20","Cnksr3"
2.30839315188496e-215,4.25431506273226,0.223,0.016,4.74928807068811e-211,"20","Emid1"
1.85838181916513e-213,4.34957916686347,0.202,0.013,3.82343475475034e-209,"20","Stk32a"
6.86451552951428e-196,4.35998387776703,0.183,0.012,1.41230542504227e-191,"20","Plxnb3"
3.7372111284788e-193,3.20642605638972,0.566,0.115,7.68893817573227e-189,"20","Cdh20"
1.98547605415251e-189,3.00746976308003,0.69,0.191,4.08491843381338e-185,"20","Xylt1"
9.13375349801317e-189,3.63731610520295,0.646,0.157,1.87917844468123e-184,"20","Nckap5"
4.72385507136872e-188,2.66365357523952,0.944,0.573,9.718859423834e-184,"20","Tnr"
6.82737879414829e-181,3.58493231248438,0.329,0.041,1.40466491310807e-176,"20","Kank1"
3.57704782437717e-174,3.29231594184299,0.387,0.058,7.35941819387359e-170,"20","Phldb1"
1.79782200468432e-154,4.3094303021377,0.129,0.007,3.69883899243752e-150,"20","Lims2"
2.51873754190162e-154,4.66917043803928,0.134,0.008,5.1820506187084e-150,"20","Enpp6"
7.56227306932383e-152,3.41222007273535,0.34,0.052,1.55586206128268e-147,"20","Sema3d"
1.44283293761694e-149,2.36526330442036,0.876,0.425,2.9684844858531e-145,"20","Qk"
1.202204555346e-136,2.75630533651509,0.474,0.107,2.47341565216885e-132,"20","Gm4876"
2.79627470488136e-134,2.48321884270458,0.688,0.239,5.7530555778229e-130,"20","Epn2"
4.69122749747193e-133,3.11207093574954,0.268,0.036,9.65173145329875e-129,"20","Gab1"
5.65979260886039e-126,1.84983390103671,0.646,0.218,1.16444573134694e-121,"20","Adarb2"
9.70922554996647e-125,6.56012349225635,0.035,0,1.9975760646501e-120,"20","5730559C18Rik"
1.0688280339168e-123,3.41023815047219,0.232,0.029,2.19900679698042e-119,"20","Gm16168"
1.67197358469142e-123,4.25764776003516,0.11,0.007,3.43991845314413e-119,"20","Bfsp2"
4.09745853691854e-123,1.87449625921702,0.831,0.414,8.43011119385621e-119,"20","Gpc5"
4.73324060364334e-122,8.05762315172716,0.023,0,9.73816921793582e-118,"20","Bmp4"
5.8577610332526e-117,1.49824171829831,0.962,0.815,1.20517575498139e-112,"20","Lrrc4c"
8.07550911859713e-116,3.58097246204116,0.23,0.031,1.66145524606017e-111,"20","Creb5"
0,3.62122237247001,0.993,0.325,0,"21","Ntng1"
0,4.57749404937392,0.748,0.084,0,"21","Rmst"
0,3.73776809670933,0.755,0.122,0,"21","Dach1"
0,6.79326410862219,0.5,0.011,0,"21","Bnc2"
0,3.75579176204962,0.5,0.052,0,"21","Pou6f2"
0,5.15357978170082,0.379,0.013,0,"21","Slc17a6"
0,4.52674985778547,0.321,0.019,0,"21","Onecut2"
0,4.84631080780172,0.221,0.008,0,"21","Sall1"
3.50175042969686e-242,2.87448104518208,0.943,0.365,7.20450133405832e-238,"21","Car10"
1.27224875297583e-241,4.64325357997124,0.179,0.009,2.61752458437248e-237,"21","C1ql1"
1.22127688960297e-216,2.91780528396056,0.976,0.603,2.51265507266915e-212,"21","Galntl6"
5.23659727188919e-212,2.2460912574977,1,0.753,1.07737752271848e-207,"21","Grik2"
3.11991570935019e-210,3.18003607621515,0.493,0.08,6.41891458041708e-206,"21","Oprm1"
8.55322777694929e-192,2.01686183286241,0.99,0.775,1.75974108282955e-187,"21","Il1rapl1"
7.4850685484561e-181,2.21517126441212,0.962,0.579,1.53997800315936e-176,"21","Asic2"
3.04178187521274e-175,2.92599720842186,0.362,0.05,6.25816203006269e-171,"21","Kcnmb2"
1.17531296247155e-173,3.3543249183598,0.307,0.037,2.41808888898897e-169,"21","3300002A11Rik"
2.3476678741197e-169,3.0783922853066,0.476,0.09,4.83009188421386e-165,"21","Ndst4"
4.63518473609787e-169,4.49342978458544,0.129,0.006,9.53642907604775e-165,"21","Pvalb"
2.05011699728786e-168,1.87866808494891,0.983,0.843,4.21791071022004e-164,"21","Kcnd2"
1.05354953271031e-162,2.51290715908475,0.748,0.249,2.16757280859819e-158,"21","Aff2"
8.06325061654314e-158,3.46660314623785,0.3,0.039,1.65893318184759e-153,"21","Acvr1c"
1.33811002487633e-157,4.36929348457334,0.174,0.013,2.75302756518057e-153,"21","Pappa2"
1.24263882376533e-154,2.13027649177124,0.898,0.402,2.55660511601479e-150,"21","Alcam"
8.98186688457943e-152,3.31618939964137,0.262,0.03,1.84792929283337e-147,"21","Myo1b"
3.56481889688015e-150,2.03232571824207,0.948,0.559,7.33425839844123e-146,"21","Cntnap5a"
4.59678604944369e-149,2.14382640476134,0.864,0.37,9.45742761812545e-145,"21","Fam19a1"
5.09154638442251e-149,9.77883200344769,0.024,0,1.04753475313109e-144,"21","Gm43948"
6.67206932022476e-140,1.45660035307802,0.995,0.879,1.37271154194304e-135,"21","Lrp1b"
3.44583172929561e-130,2.62304907193005,0.521,0.132,7.08945419985279e-126,"21","Fras1"
2.17869603048545e-125,2.00237887473842,0.626,0.184,4.48244921312076e-121,"21","Elavl2"
3.63858993373773e-119,3.24831728674891,0.229,0.029,7.48603492967201e-115,"21","Chst8"
8.47292019285506e-118,4.14398062693417,0.102,0.006,1.743218600478e-113,"21","Sncg"
5.63880811762632e-115,2.81965801690643,0.293,0.047,1.16012838212044e-110,"21","Isl1"
5.74374574956776e-108,2.11315770346727,0.56,0.167,1.18171825051607e-103,"21","Zmat4"
6.20009311341077e-104,2.37690599835582,0.329,0.063,1.27560715715313e-99,"21","Samd5"
1.64325089490333e-103,2.40019754013761,0.417,0.101,3.38082439117412e-99,"21","Kctd8"
1.68918532220831e-103,2.0638278813479,0.798,0.394,3.47532988191137e-99,"21","Kcnq3"
5.42288809598022e-99,2.00149980807452,0.526,0.159,1.11570499686697e-94,"21","Kcnc2"
2.27882964171475e-96,1.67859125986511,0.764,0.337,4.68846410486392e-92,"21","Hs3st4"
1.97075594081705e-95,1.74324981244769,0.795,0.415,4.054633272637e-91,"21","Gpc5"
2.18569422055927e-95,7.66335478602775,0.019,0,4.49684728937864e-91,"21","Gm20649"
7.36527871391024e-95,1.57870325397579,0.862,0.539,1.51533244259989e-90,"21","Shisa6"
1.06749482468262e-94,1.78006839438507,0.85,0.482,2.19626385230203e-90,"21","Sgcz"
5.52895562686911e-94,1.67508522871797,0.802,0.418,1.13752733067205e-89,"21","Adcy2"
3.46797631994689e-93,2.28272562121477,0.581,0.211,7.13501448065872e-89,"21","Nell1"
6.61276256037839e-93,2.79565208941715,0.25,0.042,1.36050976917225e-88,"21","Fgf1"
2.63831190487604e-90,2.94212659521552,0.231,0.037,5.42806291309195e-86,"21","Syt6"
1.74276123734526e-88,1.90790029818558,0.56,0.191,3.58555696971414e-84,"21","Epb41l4b"
1.93955477916108e-87,2.22352390204636,0.407,0.107,3.99044000264601e-83,"21","Nwd2"
6.76384047468432e-298,4.75044388400672,0.249,0.01,1.39159253926155e-293,"22","Pax6"
1.930847685231e-210,3.1540249390262,0.791,0.17,3.97252602759427e-206,"22","Alk"
2.53843111066524e-188,2.72268263350849,1,0.462,5.22256816708267e-184,"22","Egfem1"
9.38794653514483e-184,2.96730726879118,0.718,0.149,1.9314761201407e-179,"22","Necab1"
2.42574902765364e-142,3.20588940578493,0.405,0.057,4.99073604949461e-138,"22","Dpf3"
1.76817900544952e-137,2.20371814262153,0.957,0.464,3.63785148581184e-133,"22","Trhde"
1.45462513136336e-131,2.15678864358691,0.967,0.684,2.99274574526698e-127,"22","Prkg1"
7.1802122181102e-128,1.97715372759464,1,0.723,1.47725686175399e-123,"22","Kcnip4"
1.55462268438418e-125,3.60092007462413,0.309,0.038,3.198480710852e-121,"22","Tmem132c"
1.0500860135354e-124,2.19727193035728,0.894,0.372,2.16044696424773e-120,"22","Inpp4b"
4.80417649264675e-120,3.26048009393003,0.339,0.047,9.88411271597141e-116,"22","Sel1l3"
1.19329023096964e-118,3.98009212134597,0.183,0.014,2.45507532119694e-114,"22","Otof"
3.14812723259398e-111,2.2414821342019,0.827,0.326,6.47695696833886e-107,"22","Fstl5"
2.37331224241858e-109,3.29237690834988,0.289,0.038,4.88285260755198e-105,"22","Syt6"
2.64449629331918e-103,1.5069059784925,0.99,0.77,5.44078667387488e-99,"22","Cdh18"
3.11292466489113e-99,1.79746254379273,0.93,0.495,6.40453120554702e-95,"22","Prkca"
2.75360930890643e-96,1.27527132580915,1,0.994,5.66527579214409e-92,"22","Lsamp"
1.40738440271772e-93,1.29511238091957,0.997,0.869,2.89555267015143e-89,"22","Grm7"
2.40668941384094e-93,1.69962434706148,0.904,0.467,4.95152280003635e-89,"22","Tcf4"
1.07930493171044e-88,1.94084759966665,0.844,0.426,2.22056196650107e-84,"22","Ncald"
7.27897304629366e-85,2.10424550965151,0.811,0.396,1.49757591454446e-80,"22","Cpne4"
3.84088597825732e-83,3.07931172631398,0.282,0.046,7.90223881166662e-79,"22","A330102I10Rik"
1.58407536663399e-82,1.12016153802862,0.997,0.816,3.25907665931278e-78,"22","Lrrc4c"
3.20373621666229e-79,3.30685212479015,0.189,0.022,6.591366892161e-75,"22","Scube1"
5.43346780957558e-77,1.72953785424551,0.744,0.308,1.11788166714208e-72,"22","Cacna2d3"
1.28409880570276e-74,1.44092158477546,0.944,0.615,2.64190488285286e-70,"22","Lhfpl3"
3.72195965991012e-67,1.69314071822826,0.688,0.272,7.65755980429908e-63,"22","Mef2c"
1.28719749992631e-61,2.10783827456127,0.598,0.232,2.6482801363484e-57,"22","Pcdh11x"
2.66334746222022e-60,2.69105735862482,0.272,0.055,5.47957106877188e-56,"22","Ntn4"
8.08931930636141e-60,2.7777204974188,0.355,0.091,1.6642965540908e-55,"22","Rmst"
2.81154672608826e-59,1.32917630858797,0.937,0.626,5.78447623425398e-55,"22","Cntn4"
6.98491046667137e-59,1.2275918025275,0.821,0.395,1.43707547941297e-54,"22","Pld5"
2.33554983754648e-58,1.44423318387036,0.837,0.543,4.80516023576814e-54,"22","Rapgef4"
4.5871267768067e-57,1.14668228518832,0.944,0.688,9.4375546306021e-53,"22","Man1a"
6.75763421503483e-56,2.01432341242293,0.432,0.131,1.39031566340127e-51,"22","Reln"
7.63712078904697e-56,2.09366971757462,0.565,0.223,1.57126123113852e-51,"22","Cadps2"
1.99110610829701e-55,1.45239477624593,0.817,0.503,4.09650170721028e-51,"22","5730522E02Rik"
5.00847447727022e-55,1.54077721903004,0.761,0.408,1.03044353895358e-50,"22","Klhl29"
1.10802621863624e-54,1.95014850626385,0.472,0.156,2.27965314222221e-50,"22","Prr16"
1.33133812768423e-54,1.61737318313957,0.751,0.391,2.73909506389752e-50,"22","Cdh10"
9.31444653160649e-50,1.86383138408877,0.538,0.21,1.91635422941272e-45,"22","Gabrg1"
1.42697843764213e-49,1.73584879921382,0.442,0.142,2.93586543760491e-45,"22","Zfp536"
2.02500248691047e-49,1.37904901511022,0.811,0.501,4.16624011656959e-45,"22","Hs6st3"
6.26496418239005e-49,1.62346512412546,0.638,0.284,1.28895373088493e-44,"22","Neto1"
2.26217675115809e-48,1.60451540796765,0.684,0.35,4.65420244783265e-44,"22","Chsy3"
8.03159929908576e-48,1.37209253099619,0.784,0.461,1.6524212397939e-43,"22","Robo1"
8.02007438964318e-46,1.3443885442384,0.787,0.457,1.65005010492519e-41,"22","Grin2a"
1.68746302949766e-45,1.33239386527685,0.771,0.436,3.47178643688848e-41,"22","Brinp3"
3.70201185685692e-38,2.12448203068115,0.252,0.066,7.61651919429743e-34,"22","Clmp"
1.03150321486958e-35,1.27694219056431,0.661,0.363,2.12221471427267e-31,"22","Atp2b4"
0,6.17349639829988,1,0.07,0,"23","Tshz2"
0,5.64917931162488,0.828,0.033,0,"23","Vwc2l"
0,5.50340650562214,0.422,0.013,0,"23","Gm26883"
0,5.44731348726784,0.34,0.009,0,"23","Nxph3"
8.2789020533728e-280,4.07965211884378,0.609,0.061,1.70330130846092e-275,"23","6530403H02Rik"
1.8707135142417e-225,4.66709469514775,0.23,0.01,3.84880598420087e-221,"23","Lcp1"
7.37953127650212e-223,4.31608377586897,0.273,0.015,1.51826476482755e-218,"23","Stard5"
1.77727714694704e-203,3.35832384774643,0.609,0.082,3.65657000212885e-199,"23","4930578G10Rik"
2.5467380140475e-203,3.15250536137971,0.832,0.168,5.23965879010133e-199,"23","Olfm3"
3.47436292568256e-202,3.35818526567323,0.656,0.098,7.14815428329929e-198,"23","Pcsk5"
6.32612716611625e-199,4.77858262885409,0.172,0.006,1.30153740315676e-194,"23","Cbln2"
7.32645041298922e-199,4.78897780021646,0.191,0.008,1.5073439079684e-194,"23","Fezf2"
1.63346333334594e-187,3.36155142389829,0.613,0.092,3.36068746202593e-183,"23","Gm28905"
9.38831035462232e-171,3.79761472931928,0.301,0.024,1.93155097236e-166,"23","Neurod6"
3.51481590330381e-167,3.57963185389741,0.355,0.033,7.23138223945725e-163,"23","Rai14"
6.21147538688335e-161,3.07249106499672,0.699,0.141,1.27794894609738e-156,"23","Gm2163"
1.73878776610231e-148,2.83727554418104,0.98,0.512,3.5773819499789e-144,"23","Mgat4c"
1.2700213987108e-143,3.69335144221539,0.301,0.028,2.61294202570759e-139,"23","Ptpru"
7.43045852443229e-140,2.46928823793009,0.934,0.338,1.5287425368167e-135,"23","Hs3st4"
4.25878852420016e-135,2.30727125412331,1,0.738,8.7620315096894e-131,"23","Ptprd"
9.32364439304014e-134,3.0145375006316,0.496,0.078,1.91824659742408e-129,"23","Satb1"
5.24824359093556e-129,3.08081172077288,0.477,0.075,1.07977363639908e-124,"23","Etv1"
5.50156613026879e-127,2.23665646982638,1,0.588,1.1318922156415e-122,"23","Sgcd"
3.23087395644288e-119,2.59010518512692,0.66,0.154,6.64720007798557e-115,"23","Prr16"
2.18460653600183e-117,3.13035129640918,0.363,0.048,4.49460948717016e-113,"23","Gm12394"
8.3956346236351e-117,3.82519798812922,0.219,0.018,1.72731786746669e-112,"23","Kremen1"
1.12941151952558e-115,2.56250247120613,0.648,0.154,2.32365126027193e-111,"23","Grik1"
2.63592217031506e-115,6.80095044188254,0.039,0,5.42314627320621e-111,"23","Myl4"
3.14698955655022e-112,2.78141885855043,0.438,0.071,6.47461631364643e-108,"23","Slc17a7"
1.77269598094042e-109,1.74319410744839,0.992,0.816,3.64714471118682e-105,"23","Lrrc4c"
1.77946082032462e-109,2.3066591529398,0.875,0.342,3.66106269173587e-105,"23","Fut9"
2.99429417119073e-109,2.47816589399235,0.684,0.177,6.16046082780781e-105,"23","Prickle1"
6.00455798788571e-104,1.23562839453354,1,0.958,1.23537776042761e-99,"23","Nrxn1"
4.38618816304763e-98,3.75453997692558,0.188,0.016,9.0241435266542e-94,"23","Gm10600"
4.04965328967012e-97,1.68395316760675,0.984,0.665,8.3317566781673e-93,"23","Etl4"
9.96450153829304e-92,1.7664000498308,0.969,0.644,2.05009654648841e-87,"23","Agbl4"
4.52696143720591e-87,2.48751767903022,0.527,0.125,9.31377046090743e-83,"23","Serpini1"
2.19153400334316e-85,6.80095044188254,0.027,0,4.50886205847822e-81,"23","Mirt1"
1.48861473132093e-83,2.48197426988412,0.57,0.154,3.06267594821967e-79,"23","Arap2"
5.13482866157643e-79,1.28124772747105,0.992,0.843,1.05643964883273e-74,"23","Kcnd2"
4.00199003405107e-77,1.99697389397643,0.66,0.208,8.23369429605667e-73,"23","Grm3"
2.45230755159784e-76,1.43147067776222,0.984,0.835,5.0453775566574e-72,"23","Frmpd4"
3.36440678984869e-76,2.93245522501103,0.32,0.055,6.92193052943469e-72,"23","Il11ra1"
2.93259958524846e-75,2.71574640028087,0.402,0.084,6.03353038669017e-71,"23","Mcc"
2.70075923379713e-74,3.62805998196367,0.156,0.014,5.55654204761422e-70,"23","Pamr1"
5.87605298493481e-74,1.86266873579004,0.805,0.335,1.20893914112049e-69,"23","Tox"
1.11252617014063e-72,2.47178170423892,0.402,0.085,2.28891134244734e-68,"23","Phf24"
2.76422747508204e-72,1.88495862918934,0.805,0.35,5.68712160723379e-68,"23","Chsy3"
4.20256747903316e-71,1.72488009889499,0.898,0.557,8.64636233136282e-67,"23","Mmp16"
6.02419326574928e-71,1.15250246346969,0.992,0.724,1.23941752249526e-66,"23","Kcnip4"
0,7.67590229261662,0.522,0.005,0,"24","Spp1"
1.53593699351415e-190,4.80408827662365,0.776,0.043,3.16003677045601e-186,"24","Col11a1"
1.51628182172218e-188,10.3293445312205,0.03,0,3.11959822001121e-184,"24","1700041M05Rik"
1.20281769760474e-104,4.12359340615119,0.716,0.065,2.47467713105199e-100,"24","Samd5"
1.89044403510494e-102,4.61166810815415,0.493,0.032,3.88939955782491e-98,"24","Ecel1"
8.44469889691131e-96,5.01121800649303,0.388,0.021,1.73741235105053e-91,"24","Six3"
2.91254202378179e-95,9.74438203049939,0.015,0,5.99226395972865e-91,"24","Gm2245"
1.64779661761814e-84,4.32917999965386,0.94,0.173,3.39017676108756e-80,"24","Olfm3"
8.06208081183092e-68,4.58434531342152,1,0.289,1.65869250622609e-63,"24","Zfp804b"
3.49407438591376e-64,3.45126763311676,0.836,0.153,7.18870864157898e-60,"24","Necab1"
1.26500797832718e-54,7.74438203049938,0.03,0,2.60262741461033e-50,"24","Vav1"
1.80349789523544e-51,3.28929660941451,0.716,0.129,3.7105165696574e-47,"24","Pde3a"
2.24122122991556e-48,3.63799268590741,0.418,0.046,4.61108855842826e-44,"24","Nox4"
2.45654066450599e-48,8.74438203049939,0.015,0,5.05408676315463e-44,"24","Gm26671"
2.45654066450599e-48,8.74438203049939,0.015,0,5.05408676315463e-44,"24","Gm8104"
2.45654066450599e-48,8.74438203049939,0.015,0,5.05408676315463e-44,"24","Tubb6"
5.60849296753939e-48,3.49400719663706,0.478,0.06,1.15389134314155e-43,"24","Btbd11"
1.67591228412925e-47,3.2134161157675,1,0.583,3.44802193336751e-43,"24","Tenm3"
9.39693421783533e-46,2.99586583355812,0.925,0.335,1.93332524597744e-41,"24","Foxp2"
1.38349335600097e-44,2.90823454388261,1,0.601,2.84639923063639e-40,"24","Erbb4"
2.2454807146901e-44,3.41066760440542,0.493,0.069,4.61985202240341e-40,"24","Dpy19l1"
7.76378793174348e-41,4.24025060439127,0.164,0.009,1.5973217290769e-36,"24","Igf1"
1.14074105412099e-40,4.29592152968309,0.164,0.009,2.34696064474853e-36,"24","Pth1r"
4.74969540334285e-38,2.52601111423447,0.985,0.597,9.77202332283757e-34,"24","Slc24a3"
6.37137381648932e-37,2.21788517116608,0.985,0.555,1.31084644900451e-32,"24","Tenm1"
2.2048749195897e-36,2.36457897912348,0.746,0.177,4.53630965956385e-32,"24","Tmem163"
5.71334958731351e-36,2.2029042640444,0.985,0.484,1.17546454409388e-31,"24","Rbms3"
1.07845723287687e-35,2.83406052949059,0.433,0.062,2.21881791092088e-31,"24","Sash1"
1.94961719597588e-35,2.36818278674168,0.97,0.538,4.01114241900078e-31,"24","Nxph1"
1.0713508133723e-34,1.85304505124838,1,0.899,2.20419716343218e-30,"24","Sntg1"
1.14829659482837e-33,2.89689340918946,0.537,0.102,2.36250541419988e-29,"24","Hip1"
2.04783549382681e-32,4.36800615158965,0.149,0.009,4.21321674499927e-28,"24","Gm9930"
1.0123727183803e-31,2.93405758072259,0.537,0.11,2.08285563079564e-27,"24","Nwd2"
5.61200751391683e-31,2.10587287502573,0.881,0.334,1.15461442591325e-26,"24","Msi2"
2.79781811988383e-30,2.64559254777299,0.866,0.395,5.75623099984899e-26,"24","Cdh12"
8.11081372015512e-30,6.74438203049938,0.03,0,1.66871881478471e-25,"24","B9d1os"
4.18977992814463e-29,2.34359851490078,0.672,0.173,8.62005322416477e-25,"24","Nrp2"
4.43133218940792e-28,2.17691301500532,0.746,0.215,9.11702284648784e-24,"24","Nell1"
5.47774719887683e-28,2.19304736692969,0.955,0.542,1.12699170869692e-23,"24","Cntn3"
5.60600165804597e-28,2.22786486738883,0.925,0.464,1.15337878112638e-23,"24","Zfp385b"
1.39897761608621e-27,1.6164031367883,1,0.685,2.87825654733577e-23,"24","Ntm"
1.48644051246954e-27,1.79544081044606,0.985,0.724,3.05820271035483e-23,"24","Rasal2"
2.8037273765866e-27,1.97200122777882,0.97,0.651,5.76838870458927e-23,"24","Sorcs1"
1.29338138149964e-26,1.99279859170915,0.881,0.366,2.66100285429736e-22,"24","Ano4"
5.73628921181427e-26,1.73582946023156,0.776,0.236,1.18018414243867e-21,"24","Clstn2"
1.45079371503047e-25,3.06389691873394,0.254,0.031,2.98486298930369e-21,"24","Fam163a"
1.66543719535803e-25,2.06790122555732,0.746,0.241,3.42647048572962e-21,"24","Apba1"
2.40585943912099e-25,2.61704991992458,0.552,0.134,4.94981521004752e-21,"24","Srrm4"
4.20590588700653e-25,1.45386443327974,0.985,0.759,8.65323077192724e-21,"24","Pde4d"
4.41724600524783e-25,2.63561999528661,0.582,0.154,9.0880419311969e-21,"24","B4galnt2"
